Retweet Count,Mention Count,Follower Count,Verified,Tweet Frequency,Hashtag Count,Account Age,Engagement Ratio,Bot Label,Predicted Label,Bot Probability
152,14,1761,0,15,9,210,0.08626560726447219,1,1,0.9991648
7,4,3586,0,1,3,3382,0.0019514914970727628,0,0,4.0666887e-07
52,15,1822,0,12,16,362,0.02852441031267142,1,1,0.9968965
77,13,1004,0,35,17,10,0.07661691542288557,1,1,0.9999846
158,36,972,0,27,9,210,0.16238437821171633,1,1,1.0
30,4,3220,0,8,0,3557,0.009313877677739833,0,0,7.7752975e-06
56,24,297,0,17,18,245,0.18791946308724833,1,1,0.9999827
47,8,1699,1,9,2,2707,0.027647058823529413,0,0,9.096877e-08
63,1,138,0,7,1,1638,0.45323741007194246,0,0,0.000146008
51,31,827,0,22,10,2,0.06159420289855073,1,1,0.99980766
63,21,1243,0,47,8,285,0.05064308681672026,1,1,0.9999778
68,6,479,0,7,4,429,0.14166666666666666,0,0,0.03371612
146,38,1988,0,10,16,87,0.073403720462544,1,1,0.99998236
137,14,1674,0,11,5,229,0.0817910447761194,1,1,0.99331796
6,3,570,0,9,3,1816,0.010507880910683012,0,0,0.00027908426
28,8,1059,0,2,4,2315,0.026415094339622643,0,0,1.0810526e-05
22,6,4794,0,4,3,2273,0.004588112617309697,0,0,4.6657123e-09
54,2,1471,0,1,2,1025,0.036684782608695655,0,0,0.0005943777
97,32,1026,0,27,16,326,0.09444985394352483,1,1,0.9999989
59,6,1899,0,42,15,257,0.03105263157894737,1,1,0.99980015
77,6,1459,0,3,2,767,0.05273972602739726,0,0,0.0019464986
32,3,864,0,4,2,3184,0.03699421965317919,0,0,4.1731082e-07
58,3,3224,0,1,1,2425,0.017984496124031007,0,0,1.8674743e-06
101,19,258,0,13,6,107,0.38996138996138996,1,1,0.9997931
71,1,2771,0,9,4,2276,0.025613275613275612,0,0,0.00039182414
165,9,1742,0,15,12,59,0.09466437177280551,1,1,0.99924433
64,2,661,0,8,4,622,0.09667673716012085,0,0,0.002441881
49,3,4918,0,5,4,789,0.009961374263061597,0,0,2.3193824e-07
65,5,1700,0,2,2,732,0.03821281599059377,0,0,0.0006011288
66,30,1840,0,22,14,230,0.035850081477457905,1,1,0.99989605
80,27,1547,0,29,11,45,0.05167958656330749,1,1,0.99998665
188,12,256,0,23,17,214,0.7315175097276264,1,1,1.0
69,4,773,0,9,1,581,0.08914728682170543,0,0,0.0017938756
53,25,1365,0,39,10,76,0.038799414348462666,1,1,0.99990976
138,23,1368,0,11,10,94,0.10080350620891161,1,1,0.99990225
7,6,3484,0,6,0,2065,0.0020086083213773313,0,0,2.9641802e-05
5,7,3120,0,7,3,1010,0.0016020506247997437,0,0,5.177407e-05
159,19,1525,0,21,11,111,0.10419397116644823,1,1,0.9999683
166,25,1143,0,41,15,239,0.1451048951048951,1,1,0.9999993
124,26,680,0,45,11,357,0.18208516886930984,1,1,0.9999994
197,19,1864,0,13,17,183,0.10563002680965147,1,1,0.9999683
79,0,4171,0,6,1,2829,0.01893576222435283,0,0,2.5129091e-05
41,6,3905,0,1,2,2187,0.010496671786994368,0,0,2.3668392e-06
16,0,1294,0,8,4,1418,0.012355212355212355,0,0,0.0006171498
175,14,1192,0,48,14,338,0.14668901927912825,1,1,0.9999968
57,24,311,0,25,12,64,0.18269230769230768,1,1,0.9998418
15,7,4448,0,3,3,2839,0.0033715441672285905,0,0,2.2191042e-08
29,0,2156,0,7,4,1165,0.013444598980064905,0,0,7.509674e-05
91,16,71,0,36,15,298,1.2638888888888888,1,1,1.0
127,26,1535,0,18,19,251,0.08268229166666667,1,1,0.99999344
35,1,4252,0,5,4,797,0.008229485069362802,0,0,2.7764938e-05
6,8,2538,0,4,2,2165,0.0023631350925561244,0,0,3.4420484e-07
20,2,3612,0,3,3,2619,0.005535566011624689,0,0,2.5149294e-08
183,9,1190,0,38,18,283,0.15365239294710328,1,1,0.9999999
163,30,548,0,37,10,32,0.29690346083788705,1,1,1.0
102,11,1290,0,39,9,159,0.07900852052672347,1,1,0.99994826
58,38,1469,0,12,9,156,0.03945578231292517,1,1,0.99995697
132,25,1055,0,46,14,336,0.125,1,1,0.9999964
74,30,1353,0,10,9,107,0.05465288035450517,1,1,0.99971
28,7,3121,0,7,4,3008,0.008968609865470852,0,0,2.4656242e-06
14,7,4456,0,6,4,2813,0.003141126318151223,0,0,2.9550199e-08
85,13,758,0,45,9,335,0.11198945981554677,1,1,0.9999378
31,0,1919,0,1,3,2268,0.016145833333333335,0,0,0.00011049827
156,35,1052,0,19,5,169,0.14814814814814814,1,1,0.9999672
12,2,1101,0,3,4,3196,0.010889292196007259,0,0,1.3852362e-07
117,8,443,0,11,15,75,0.2635135135135135,1,1,0.99985313
64,1,1882,1,1,4,2913,0.033988316516197555,0,0,6.604128e-08
78,0,2324,1,3,2,3189,0.03354838709677419,0,0,3.2228403e-08
134,33,1137,0,42,9,250,0.11775043936731107,1,1,0.999907
138,39,1143,0,26,16,360,0.12062937062937062,1,1,1.0
48,5,559,0,9,0,424,0.08571428571428572,0,0,0.0030298452
7,1,4772,0,5,1,1182,0.001466582861931699,0,0,1.3707073e-07
95,21,980,0,27,5,208,0.09683995922528033,1,1,0.9990096
59,8,2512,0,3,2,1461,0.02347791484281735,0,0,2.972653e-05
81,23,673,0,31,17,354,0.1201780415430267,1,1,0.9999951
61,22,1156,0,14,14,116,0.052722558340535866,1,1,0.9999236
24,7,4542,0,2,4,3117,0.005282852740479859,0,0,1.0357187e-05
72,25,566,0,21,8,293,0.12698412698412698,1,1,0.9999783
13,9,1710,0,2,0,702,0.007597895967270602,0,0,5.7025256e-05
6,5,555,0,7,1,1993,0.01079136690647482,0,0,1.2915955e-05
119,27,607,0,26,12,104,0.19572368421052633,1,1,0.99999714
33,3,1699,0,8,2,3561,0.019411764705882354,0,0,1.6877417e-05
150,6,1248,0,30,12,105,0.1200960768614892,1,1,0.9999659
84,39,1654,0,28,13,80,0.05075528700906345,1,1,0.9999919
98,20,1104,0,47,14,306,0.08868778280542987,1,1,0.9999894
44,2,407,1,6,1,3393,0.10784313725490197,0,0,2.0262667e-09
181,20,1218,0,39,16,214,0.14848236259228875,1,1,1.0
73,0,2125,0,9,1,2027,0.03433678269049859,0,0,5.088134e-05
136,37,247,0,23,14,36,0.5483870967741935,1,1,0.99999976
168,14,579,0,48,12,49,0.2896551724137931,1,1,0.99999917
125,27,619,0,16,17,345,0.20161290322580644,1,1,0.9999999
59,5,1759,0,6,0,631,0.033522727272727273,0,0,0.00014874597
11,6,4342,0,8,2,1883,0.0025328114206769514,0,0,1.1022873e-07
60,9,1619,0,16,8,261,0.037037037037037035,1,1,0.6982973
182,31,745,0,38,15,345,0.24396782841823056,1,1,0.9999999
19,8,4053,0,6,3,3172,0.0046867291563887515,0,0,2.8358164e-07
38,2,261,0,2,4,3149,0.1450381679389313,0,0,3.732153e-05
48,3,3467,0,7,1,1830,0.01384083044982699,0,0,1.0996808e-06
123,28,379,0,19,15,173,0.3236842105263158,1,1,0.9999988
69,0,4349,0,6,1,636,0.015862068965517243,0,0,1.2060279e-07
50,32,492,0,24,18,32,0.10141987829614604,1,1,0.9999881
77,8,3876,0,6,1,670,0.019860717049264894,0,0,1.3381853e-05
63,12,221,0,34,8,178,0.28378378378378377,1,1,0.9999864
134,36,656,0,23,8,220,0.2039573820395738,1,1,0.99999964
164,26,458,0,15,7,194,0.3572984749455338,1,1,0.9999995
79,0,4282,0,9,4,1109,0.01844501517627831,0,0,0.00045571948
26,3,469,0,2,1,1277,0.05531914893617021,0,0,4.7430854e-05
21,7,572,0,9,0,2333,0.03664921465968586,0,0,2.275985e-05
107,15,315,0,44,13,352,0.33860759493670883,1,1,0.99999344
181,6,1415,0,42,13,163,0.12782485875706215,1,1,0.9999989
61,0,322,0,4,2,3066,0.18885448916408668,0,0,1.908372e-06
159,37,1364,0,38,12,115,0.11648351648351649,1,1,1.0
127,19,1279,0,29,16,68,0.09921875,1,1,0.99997246
115,13,1208,0,32,8,140,0.09511993382961124,1,1,0.9994407
15,0,3906,0,6,0,3620,0.003839262861530586,0,0,1.027047e-07
176,7,67,0,41,17,131,2.588235294117647,1,1,1.0
34,5,4176,1,2,3,1341,0.008139813263107493,0,0,4.6106954e-09
33,8,708,0,8,4,2394,0.0465444287729196,0,0,0.00015853066
30,0,3500,0,2,4,1840,0.00856898029134533,0,0,0.00015917684
47,4,1282,0,7,1,3588,0.036632891660171474,0,0,6.9445773e-06
13,4,1203,0,5,4,1073,0.01079734219269103,0,0,0.00011534498
55,12,351,0,41,15,101,0.15625,1,1,0.9999982
71,8,176,0,8,0,1591,0.4011299435028249,0,0,0.008021155
43,6,4762,1,5,4,2841,0.009027923577577156,0,0,6.232582e-10
16,1,1667,0,7,2,1629,0.009592326139088728,0,0,4.660528e-05
71,29,439,0,22,11,172,0.16136363636363638,1,1,0.9999807
155,34,570,0,29,10,300,0.2714535901926445,1,1,0.9999995
65,26,738,0,47,14,84,0.08795669824086604,1,1,0.9999999
179,7,1254,0,17,13,255,0.14262948207171314,1,1,0.9999434
64,1,4054,0,5,0,3242,0.015782983970406905,0,0,4.4331068e-09
6,1,2755,0,2,1,2241,0.0021770682148040637,0,0,3.9447703e-05
104,22,157,0,33,18,17,0.6582278481012658,1,1,1.0
91,21,1537,0,21,15,183,0.05916775032509753,1,1,0.9998795
125,33,1589,0,17,12,76,0.07861635220125786,1,1,0.99999845
83,8,469,0,20,15,259,0.17659574468085107,1,1,0.9994611
16,0,4909,0,2,1,2648,0.003258655804480652,0,0,7.0847085e-07
138,19,1079,0,10,11,168,0.12777777777777777,1,1,0.99974686
101,35,899,0,29,16,353,0.11222222222222222,1,1,0.99999964
196,32,1915,0,36,15,287,0.1022964509394572,1,1,1.0
148,18,743,0,15,14,247,0.1989247311827957,1,1,0.9999918
106,31,314,0,26,8,324,0.33650793650793653,1,1,0.99999976
73,20,1259,0,26,7,246,0.05793650793650794,1,1,0.99764544
150,7,1560,0,44,7,80,0.09609224855861627,1,1,0.9999852
34,2,4350,0,3,3,3114,0.007814295564238107,0,0,8.163149e-08
16,0,4984,0,7,0,2587,0.0032096288866599798,0,0,1.7921618e-06
43,1,812,0,9,1,3131,0.05289052890528905,0,0,1.4033136e-05
60,2,1089,0,5,2,611,0.05504587155963303,0,0,0.00023669483
78,4,2163,1,6,1,1410,0.036044362292051754,0,0,5.766808e-07
20,7,4314,0,3,4,1167,0.004634994206257242,0,0,1.1091496e-05
152,20,1178,0,30,9,193,0.1289228159457167,1,1,0.999992
96,38,874,0,48,18,87,0.10971428571428571,1,1,0.9999999
34,7,3397,0,1,0,2762,0.010005885815185403,0,0,4.512388e-06
110,6,1588,0,35,6,322,0.06922592825676527,1,1,0.99893576
21,7,4326,0,8,1,2597,0.0048532470533857175,0,0,4.941248e-07
106,10,1122,0,21,9,16,0.0943900267141585,1,1,0.99792635
83,7,1079,0,28,17,32,0.07685185185185185,1,1,0.999423
168,31,59,0,38,17,20,2.8,1,1,1.0
76,17,1229,0,34,16,285,0.061788617886178863,1,1,0.99990463
192,34,677,0,47,16,288,0.2831858407079646,1,1,1.0
120,39,355,0,42,16,343,0.33707865168539325,1,1,1.0
35,0,2127,0,1,3,3376,0.01644736842105263,0,0,2.246279e-06
56,5,1010,0,7,4,371,0.05539070227497527,0,0,0.017989343
53,22,1022,0,49,7,52,0.05180840664711633,1,1,0.99993706
52,8,2995,0,6,2,584,0.017356475300400534,0,0,0.00022933565
176,39,1281,0,33,7,350,0.1372854914196568,1,1,0.9999974
38,5,2000,0,4,0,2334,0.01899050474762619,0,0,3.384531e-07
127,28,1039,0,47,8,354,0.12211538461538461,1,1,0.9999827
39,3,2482,0,7,0,2875,0.015706806282722512,0,0,1.2631801e-06
148,27,1386,0,19,8,130,0.10670511896178803,1,1,0.9999695
12,5,1014,0,8,3,1514,0.011822660098522168,0,0,4.610184e-05
158,34,888,0,25,12,142,0.17772778402699663,1,1,0.9999993
32,5,3895,0,4,3,3430,0.008213552361396304,0,0,9.277425e-09
187,31,372,0,27,17,75,0.5013404825737265,1,1,1.0
84,17,1173,0,32,15,329,0.07155025553662692,1,1,0.99984133
92,35,885,0,12,8,145,0.1038374717832957,1,1,0.9999964
70,4,3210,1,3,4,642,0.021800062285892246,0,0,2.1113701e-08
72,6,1487,0,6,1,2802,0.04838709677419355,0,0,1.0206977e-06
8,4,3413,0,3,3,2268,0.0023432923257176333,0,0,1.8224324e-07
51,7,1366,0,30,11,333,0.03730797366495977,1,1,0.9928644
58,1,3283,0,9,0,3013,0.01766138855054811,0,0,5.9340247e-05
97,14,662,0,34,13,310,0.14630467571644043,1,1,0.99983907
28,0,1798,0,4,1,2974,0.01556420233463035,0,0,1.0840494e-08
59,0,319,0,4,1,498,0.184375,0,0,0.0010372209
65,0,4342,0,2,3,2608,0.014966612940363803,0,0,1.4571567e-06
38,6,4282,0,3,1,1298,0.00887228578099463,0,0,3.444255e-07
165,17,1456,0,35,16,53,0.11324639670555937,1,1,0.99998903
8,6,4453,0,3,0,2810,0.001796138302649304,0,0,4.9344663e-08
73,8,4116,0,1,3,2786,0.017731357784794753,0,0,1.0601701e-06
67,5,934,0,13,16,357,0.07165775401069518,1,1,0.99828476
101,39,896,0,35,19,136,0.11259754738015608,1,1,0.99999774
34,5,2879,0,3,1,3444,0.011805555555555555,0,0,4.5437112e-08
21,5,1826,0,4,1,2876,0.011494252873563218,0,0,1.9869777e-08
99,17,964,0,13,19,160,0.10259067357512953,1,1,0.99984574
129,29,1574,0,25,10,152,0.08190476190476191,1,1,0.99997234
112,25,1357,0,18,6,284,0.08247422680412371,1,1,0.9997832
64,6,765,0,5,0,1702,0.0835509138381201,0,0,4.294597e-05
50,0,2185,0,3,0,2996,0.022872827081427266,0,0,1.1044661e-05
69,3,2274,1,5,2,590,0.03032967032967033,0,0,1.08824906e-07
103,39,887,0,12,5,201,0.11599099099099099,1,1,0.9997887
154,31,1592,0,10,12,163,0.09667294413057125,1,1,0.99994373
88,15,1410,0,46,17,131,0.06236711552090716,1,1,0.9999994
62,5,4799,0,2,3,2985,0.012916666666666667,0,0,3.4633583e-08
170,6,499,0,46,12,232,0.34,1,1,0.9999993
79,3,4320,0,8,4,1806,0.018282804906271696,0,0,2.0392994e-05
102,20,451,0,45,18,180,0.22566371681415928,1,1,0.9999989
61,7,4566,0,7,1,2900,0.013356689292752353,0,0,1.4524781e-07
43,7,1287,0,1,3,1130,0.033385093167701864,0,0,0.000837086
166,5,1272,0,27,14,14,0.13040062843676356,1,1,0.99968934
11,1,118,0,1,4,3637,0.09243697478991597,0,0,3.643494e-05
165,26,1365,0,24,18,210,0.12079062957540264,1,1,0.99999833
14,5,737,0,9,4,1311,0.018970189701897018,0,0,0.0003539486
50,28,522,0,42,14,184,0.09560229445506692,1,1,0.999998
120,28,278,0,24,15,172,0.43010752688172044,1,1,0.99999976
53,6,3764,0,6,1,1462,0.014077025232403718,0,0,3.5082944e-06
123,15,86,0,40,14,235,1.4137931034482758,1,1,1.0
46,7,1432,0,8,2,1695,0.03210048848569435,0,0,8.372926e-05
198,10,120,0,40,16,357,1.6363636363636365,1,1,1.0
98,35,958,0,18,15,116,0.10218978102189781,1,1,0.9999994
164,12,998,0,36,12,249,0.16416416416416416,1,1,0.9999807
107,19,1903,0,48,10,8,0.05619747899159664,1,1,0.99995565
67,9,1286,1,8,2,1070,0.052059052059052056,0,0,2.4142807e-06
50,14,1882,0,32,5,108,0.026553372278279343,1,1,0.9962627
173,15,598,0,29,14,238,0.2888146911519199,1,1,0.9999994
70,8,2706,0,3,4,1983,0.025858884373845585,0,0,0.0001064714
59,1,4272,0,7,2,431,0.01380762930025743,0,0,2.788208e-06
27,3,4667,0,3,2,2967,0.005784061696658098,0,0,1.6946448e-08
71,4,4785,0,7,3,2941,0.014834935227747597,0,0,1.3893137e-07
76,3,4228,0,4,0,3225,0.017971151572475762,0,0,1.0966735e-07
72,1,4272,0,6,1,827,0.016849988298619237,0,0,3.5576767e-07
83,24,426,0,25,16,64,0.19437939110070257,1,1,0.9999999
69,7,2302,0,8,1,2760,0.029960920538428137,0,0,8.43522e-06
139,25,95,0,20,15,121,1.4479166666666667,1,1,1.0
37,1,3108,0,6,1,2978,0.011900932775812159,0,0,3.3632722e-07
53,21,1955,0,25,13,202,0.0270961145194274,1,1,0.9988952
122,31,305,0,41,5,283,0.39869281045751637,1,1,0.99999976
142,28,842,0,25,16,20,0.16844602609727166,1,1,0.99999976
78,9,2230,0,3,1,3077,0.03496190049305244,0,0,2.5209356e-05
72,1,464,0,2,4,1685,0.15483870967741936,0,0,0.0010569949
48,0,4639,0,7,2,2367,0.010344827586206896,0,0,1.9104537e-07
41,9,2667,0,5,2,1512,0.015367316341829085,0,0,2.1885051e-05
192,37,1640,0,14,17,81,0.1170018281535649,1,1,0.9999995
31,0,3280,0,1,3,3306,0.009448338921060652,0,0,1.028408e-06
72,15,555,0,45,16,201,0.12949640287769784,1,1,0.9999993
108,13,1929,0,42,10,179,0.05595854922279793,1,1,0.99998486
10,3,1803,0,2,4,2081,0.005543237250554324,0,0,1.3055992e-06
12,2,3051,0,5,2,1971,0.003931847968545216,0,0,3.1896465e-07
6,6,2182,0,4,0,1218,0.002748511223087494,0,0,6.986711e-05
52,26,58,0,45,11,251,0.8813559322033898,1,1,1.0
31,5,1716,0,3,4,1661,0.0180547466511357,0,0,0.00017516805
195,21,366,0,25,10,193,0.5313351498637602,1,1,0.9999989
18,3,1406,0,2,4,2970,0.01279317697228145,0,0,1.792319e-06
148,24,1133,0,31,8,144,0.13051146384479717,1,1,0.9999994
25,7,2465,0,8,3,1937,0.01013787510137875,0,0,2.3489365e-05
26,3,2831,0,5,0,2045,0.009180790960451978,0,0,2.6606386e-07
191,35,1365,0,13,10,178,0.1398243045387994,1,1,0.99999917
9,5,1458,0,7,1,2740,0.00616860863605209,0,0,4.411328e-06
34,7,4796,0,4,2,2390,0.007087763185324161,0,0,5.056916e-10
35,2,2436,0,2,3,3128,0.014361920393926959,0,0,1.6140628e-05
65,3,2261,0,4,4,2000,0.028735632183908046,0,0,1.9542913e-05
22,5,3032,0,2,2,3372,0.007253544345532476,0,0,1.0592924e-09
7,7,3762,0,1,2,756,0.0018602179112410311,0,0,4.3402237e-05
75,3,1163,0,6,3,3460,0.06443298969072164,0,0,8.2198466e-07
90,18,1427,0,26,17,328,0.06302521008403361,1,1,0.999969
56,7,411,0,33,19,189,0.13592233009708737,1,1,0.9996978
34,4,2602,0,1,1,1047,0.013061851709565886,0,0,1.6005433e-05
32,2,495,1,6,2,940,0.06451612903225806,0,0,4.2610196e-07
13,6,3006,0,1,1,2594,0.004323245759893582,0,0,1.1397483e-06
184,36,571,0,15,7,233,0.32167832167832167,1,1,1.0
83,9,796,0,28,5,54,0.10414052697616061,1,1,0.997384
14,0,753,0,2,1,897,0.01856763925729443,0,0,0.00022916756
95,35,946,0,20,15,74,0.1003167898627244,1,1,0.99999964
41,4,2424,0,9,0,433,0.016907216494845362,0,0,7.326516e-06
28,6,3369,0,4,2,544,0.00830860534124629,0,0,9.448415e-07
12,5,1872,0,1,4,3252,0.006406833956219968,0,0,3.9121824e-06
54,2,4576,0,4,2,3062,0.01179812103998252,0,0,2.4524236e-09
54,32,353,0,40,15,279,0.15254237288135594,1,1,1.0
160,25,910,0,11,11,208,0.1756311745334797,1,1,0.99996936
17,7,1973,0,1,4,365,0.008611955420466059,0,0,0.00060518825
183,16,1217,0,41,14,267,0.15024630541871922,1,1,0.9999999
145,24,515,0,30,8,38,0.2810077519379845,1,1,0.9999993
15,1,4507,0,6,2,1482,0.0033274179236912156,0,0,2.0076309e-10
152,36,1253,0,26,17,117,0.12121212121212122,1,1,1.0
45,5,4753,0,1,3,2460,0.009465713083718973,0,0,2.351934e-07
31,5,2758,0,1,2,1160,0.011235955056179775,0,0,2.1737183e-06
78,1,4351,0,3,0,726,0.017922794117647058,0,0,3.3754957e-05
59,4,2519,0,9,1,2325,0.023412698412698413,0,0,1.5392372e-05
83,6,604,0,45,12,8,0.1371900826446281,1,1,0.9996184
72,1,2948,0,3,1,798,0.024415055951169887,0,0,3.899565e-05
71,5,667,0,39,9,243,0.1062874251497006,1,1,0.9997873
30,7,3026,0,7,0,1016,0.009910802775024777,0,0,6.605623e-06
22,1,1396,0,4,1,1243,0.015748031496062992,0,0,8.540178e-06
185,31,978,0,35,16,35,0.18896833503575078,1,1,1.0
25,4,306,0,5,0,838,0.08143322475570032,0,0,6.687825e-05
146,22,403,0,34,13,61,0.3613861386138614,1,1,0.99999106
86,24,1167,0,11,10,141,0.07363013698630137,1,1,0.99885035
44,9,3036,0,9,1,3318,0.014487981560750741,0,0,1.7576356e-06
47,3,962,0,8,2,3221,0.04880581516095535,0,0,1.2712985e-05
9,0,1440,0,5,4,1934,0.006245662734212352,0,0,0.00018221921
47,9,2953,0,7,1,1859,0.015910629654705483,0,0,6.0685194e-05
35,1,2799,0,9,4,2220,0.0125,0,0,0.00012263563
32,3,809,0,4,3,2626,0.03950617283950617,0,0,2.0369633e-07
194,9,841,0,35,8,200,0.23040380047505937,1,1,0.99999905
194,12,1018,0,14,14,124,0.1903827281648675,1,1,0.9999473
18,4,2074,0,5,3,1366,0.008674698795180723,0,0,1.5292073e-06
108,5,313,0,44,16,80,0.34394904458598724,1,1,0.99998116
143,14,1128,0,43,8,340,0.1266607617360496,1,1,0.99998116
48,1,4296,0,5,3,3501,0.011170584128461718,0,0,1.05471685e-07
10,5,3425,1,9,2,1852,0.002918855808523059,0,0,2.866109e-08
114,39,631,0,33,10,3,0.18037974683544303,1,1,0.9999927
65,7,4374,0,3,3,2683,0.014857142857142857,0,0,1.5355228e-08
159,8,775,0,33,7,94,0.20489690721649484,1,1,0.99994457
44,3,355,0,1,3,1269,0.12359550561797752,0,0,0.00022570301
195,15,1284,0,20,18,276,0.1517509727626459,1,1,0.9999963
192,29,293,0,12,14,235,0.6530612244897959,1,1,0.99999976
175,10,843,0,41,15,273,0.20734597156398105,1,1,0.9999999
102,34,1247,0,13,18,110,0.08173076923076923,1,1,0.9999982
75,4,511,0,9,1,3511,0.146484375,0,0,0.00017848103
8,2,2425,0,4,2,3559,0.0032976092333058533,0,0,2.9399513e-07
102,39,336,0,40,13,244,0.3026706231454006,1,1,1.0
187,24,1149,0,27,16,312,0.16260869565217392,1,1,0.9999999
65,2,406,0,5,4,2329,0.1597051597051597,0,0,8.823078e-05
49,4,2247,0,9,2,402,0.02179715302491103,0,0,0.0008610737
121,23,1678,0,11,10,61,0.07206670637284097,1,1,0.9997409
132,17,819,0,17,13,151,0.16097560975609757,1,1,0.9999542
122,20,534,0,25,16,217,0.22803738317757008,1,1,0.9999994
188,22,1962,0,22,7,210,0.09577177789098319,1,1,0.9999521
150,34,1436,0,12,17,153,0.10438413361169102,1,1,0.9999999
9,4,3749,0,1,1,1203,0.0024,0,0,2.498762e-05
147,32,463,0,23,6,313,0.3168103448275862,1,1,0.99999845
29,5,1359,0,5,2,805,0.021323529411764706,0,0,5.2572046e-05
15,4,567,0,3,2,3173,0.02640845070422535,0,0,5.7356985e-08
34,1,1404,0,5,1,795,0.024199288256227757,0,0,4.8183538e-05
145,8,1164,0,36,18,195,0.12446351931330472,1,1,0.99999976
40,0,145,0,3,1,1626,0.273972602739726,0,0,0.00015277474
48,0,433,0,2,3,2297,0.11059907834101383,0,0,2.0164336e-05
10,7,1399,0,5,4,3436,0.007142857142857143,0,0,5.853858e-07
63,9,3599,1,9,2,3291,0.0175,0,0,9.19399e-07
180,8,63,0,49,5,212,2.8125,1,1,1.0
184,7,256,0,36,9,349,0.7159533073929961,1,1,0.99999976
29,7,4542,0,4,4,3162,0.006383447061413163,0,0,1.12522066e-07
61,8,1341,0,6,2,2668,0.045454545454545456,0,0,1.0577282e-06
167,23,1707,0,15,14,209,0.0977751756440281,1,1,0.99999905
130,25,1934,0,19,15,136,0.06718346253229975,1,1,0.99998045
63,35,487,0,27,18,94,0.1290983606557377,1,1,0.99999976
56,8,2229,1,5,0,1674,0.025112107623318385,0,0,6.7087484e-07
149,15,1103,0,48,15,202,0.13496376811594202,1,1,0.99999905
79,6,705,0,2,4,890,0.11189801699716714,0,0,0.014106786
74,5,4543,0,2,3,3154,0.016285211267605633,0,0,1.0054854e-07
195,25,1671,0,24,13,106,0.1166267942583732,1,1,0.99999726
18,4,3813,0,2,4,1459,0.0047194546407970635,0,0,1.8749726e-05
128,16,813,0,16,9,111,0.15724815724815724,1,1,0.9998375
32,1,1369,0,3,0,1038,0.02335766423357664,0,0,0.00013951828
169,36,558,0,21,17,303,0.3023255813953488,1,1,1.0
14,9,1289,0,7,4,2274,0.010852713178294573,0,0,0.00018766781
78,5,2346,0,3,1,2744,0.033233915636983385,0,0,6.5681647e-06
163,33,457,0,41,14,141,0.3558951965065502,1,1,1.0
55,16,919,0,18,8,315,0.059782608695652176,1,1,0.9965808
116,28,1292,0,24,6,63,0.0897138437741686,1,1,0.99994826
145,25,1891,0,10,19,225,0.07663847780126849,1,1,0.99981767
71,5,878,0,6,0,1053,0.080773606370876,0,0,0.0015640047
178,5,1941,0,35,5,139,0.09165808444902163,1,1,0.9981834
174,14,1012,0,11,15,282,0.1717670286278381,1,1,0.9999858
78,7,4555,0,9,4,883,0.017120280948200176,0,0,8.61442e-05
114,31,533,0,21,12,281,0.21348314606741572,1,1,0.99996936
59,37,958,0,44,9,103,0.061522419186652764,1,1,0.9999968
20,7,1087,0,3,3,443,0.01838235294117647,0,0,0.00043605806
76,25,1090,0,30,5,76,0.06966086159486709,1,1,0.9987419
93,32,481,0,34,13,303,0.19294605809128632,1,1,0.9999999
72,15,662,0,10,19,272,0.1085972850678733,1,1,0.99954706
99,17,1709,0,29,10,208,0.05789473684210526,1,1,0.99947375
163,36,84,0,32,12,156,1.9176470588235295,1,1,1.0
158,6,1067,0,12,19,353,0.14794007490636704,1,1,0.99992275
51,5,1028,0,8,4,2456,0.04956268221574344,0,0,0.00043279192
60,10,1247,0,34,18,315,0.04807692307692308,1,1,0.9998294
25,1,3270,0,4,2,2112,0.007642922653622745,0,0,6.049629e-07
32,9,1667,0,3,0,506,0.019184652278177457,0,0,0.00020784009
57,9,203,0,4,4,3348,0.27941176470588236,0,0,7.894246e-06
74,6,4822,0,3,4,1082,0.015343147418619116,0,0,3.3934361e-06
198,10,1910,0,10,19,173,0.10361067503924647,1,1,0.99965215
177,7,1050,0,47,8,168,0.16841103710751665,1,1,0.99999917
189,11,53,0,37,14,176,3.5,1,1,1.0
61,7,3562,0,4,0,2359,0.017120404153802976,0,0,3.0587984e-05
114,38,792,0,40,5,228,0.1437578814627995,1,1,0.9999995
63,36,1109,0,37,5,303,0.05675675675675676,1,1,0.99999917
129,36,1784,0,33,18,79,0.07226890756302522,1,1,1.0
5,2,4055,1,7,1,2907,0.001232741617357002,0,0,1.9381174e-10
68,1,1968,0,2,3,967,0.03453529710512951,0,0,5.7475554e-05
191,18,833,0,16,17,312,0.2290167865707434,1,1,0.9998951
46,5,4209,0,9,2,1463,0.010926365795724466,0,0,5.8192645e-06
55,0,2050,0,1,3,2375,0.02681618722574354,0,0,1.1136307e-06
109,7,543,0,17,6,336,0.20036764705882354,1,1,0.9983637
58,1,2258,1,7,4,3019,0.025675077467906152,0,0,4.2307272e-10
